1,0.5,-4.0,0.9709505944546686,1.0410574197325542,-83.28459357860433
1,0.5,-4.0,0.9709505944546686,1.0410574197325542,-83.28459357860433
1,0.5,-1.0,0.4689955935892812,0.8252689415463024,-16.50537883092605
1,0.5,-1.0,0.4689955935892812,0.8252689415463024,-16.50537883092605
1,0.5,13.011431616616903,1.3609640474436813,1.246971957006225,324.49780692850896
2,0.5,5.255715808308452,1.8149798205164813,1.538513814157876,161.71982748740962
3,0.5,38.33884078123303,1.6387586809150083,1.4180311989011836,1087.3134471498693
4,0.5,35.86082202576473,1.6010143058068347,1.3934782752748027,999.425528527986
5,0.5,30.58062686217962,1.6814963295286753,1.4463549320350444,884.6088097367372
6,0.5,26.886908779834176,1.7854752972273342,1.5176506087390573,816.0986695365368
7,0.5,22.944022573126105,1.7060075793123284,1.4628539527408795,671.2750822574698
8,0.5,19.451019751485337,1.5954618442383217,1.3899024161957043,540.7003870011968
9,0.5,24.289618548609997,1.6814963295286753,1.4463549320350444,702.6281917006393
10,0.5,21.360656693749,1.6814963295286753,1.4463549320350444,617.9018232102251
11,0.5,19.47311051543738,1.7609640474436812,1.5005335556177302,584.4011152133253
12,0.5,18.50652448667222,2.019973094021975,1.6916068049289479,626.1152551447786
13,0.5,20.513537304825334,2.019035274338866,1.6908728371565482,693.7156604545341
14,0.5,19.048284640194957,2.0086949695628418,1.6828012656010558,641.0895500009846
15,0.5,18.171281080912575,2.0086949695628418,1.6828012656010558,611.5730960110441
16,0.5,17.801568472601204,1.842737648613667,1.5584036687028036,554.8405923273176
17,0.5,16.61981395717652,1.8822287189138016,1.5871449204582218,527.5610660218674
18,0.5,18.025138113826586,1.9772354454083079,1.6584803443009075,597.8867453018105
19,0.5,25.171230936398,1.9232196723355077,1.617538552501153,814.3087290706693
20,0.5,24.018611485798612,1.8437519544205019,1.5591353185059191,748.965309379611
21,0.5,27.68638097319972,1.5709505944546687,1.3742261904857238,760.9469970627335
