time_step,equality,tax_rate
1,0.8443314375113705,0.0
2,0.8433264970901577,0.0
3,0.834579389002223,0.0
4,0.8334070962000758,0.0
5,0.846813789688275,0.0
6,0.8417564833478801,0.0
7,0.8393021352601379,0.0
8,0.8368061174684033,0.0
9,0.8295926332209695,0.0
10,0.8284504102925062,0.0
11,0.8388451699201841,0.0
12,0.834965371956356,0.0
13,0.8500854207076737,0.0
14,0.8369000079194632,0.0
15,0.8341460525661542,0.0
16,0.8311988553894503,0.0
17,0.5700791297990908,0.0
18,0.6728736486556831,0.0
19,0.8333405554779141,0.0
20,0.8509188073419194,0.0
21,0.8495251945964946,0.0
22,0.8481127412468178,0.0
23,0.8297562476864426,0.0
24,0.8276148107155556,0.0
25,0.8254416461258108,0.0
26,0.8196522110661908,0.0
27,0.8175772001995759,0.0
28,0.8316610207887598,0.0
29,0.8294882470512085,0.0
30,0.8272825900843687,0.0
31,0.825560497024276,0.0
32,0.8386042282840038,0.0
33,0.8600400095359977,0.0
34,0.8591760454130204,0.0
35,0.8545524524894199,0.0
36,0.8529487647738296,0.0
37,0.8502760815101006,0.0
38,0.876010248040592,0.0
39,0.8750552888830594,0.0
40,0.8740870799468765,0.0
41,0.8732851250995318,0.0
42,0.8735657416118697,0.0
43,0.8741891614320445,0.0
44,0.8682017423577312,0.0
45,0.8666679805360278,0.0
46,0.865110392921463,0.0
47,0.8639428559014944,0.0
48,0.8629506246030183,0.0
49,0.8619438147892302,0.0
50,0.8670668116889004,0.0
51,0.8616938325118287,0.0
52,0.8598744884219387,0.0
53,0.8582400186982928,0.0
54,0.8565819294418144,0.0
55,0.8533921886188339,0.0
56,0.8520988898552805,0.0
57,0.8507864266037033,0.0
58,0.8494543697067353,0.0
59,0.8592437145383752,0.0
60,0.8507852358448933,0.0
61,0.8480046377173273,0.0
62,0.8509870348757218,0.0
63,0.8516190118696856,0.0
64,0.8654478693996605,0.0
65,0.8647803045888197,0.0
66,0.763811677357286,0.0
67,0.8421874103235212,0.0
68,0.909840461042974,0.0
69,0.8942982513081306,0.0
70,0.8916620885674525,0.0
71,0.8904656007798483,0.0
72,0.8897075970039546,0.0
73,0.8838091642196662,0.0
74,0.8869879717813814,0.0
75,0.8864965328702628,0.0
76,0.8815002735614574,0.0
77,0.8653898120875727,0.0
78,0.863559963811039,0.0
79,0.8624992925501918,0.0
80,0.8628037771230754,0.0
81,0.8617482283922232,0.0
82,0.8548752993873594,0.0
83,0.8463605946432233,0.0
84,0.8556954160455988,0.0
85,0.851882869988038,0.0
86,0.8504483321947145,0.0
87,0.8627662345463104,0.0
88,0.8576208114771288,0.0
89,0.8588046078866954,0.0
90,0.856977552791772,0.0
91,0.8571673979577554,0.0
92,0.8569510701024949,0.0
93,0.865240047320589,0.0
94,0.8670333945719791,0.0
95,0.8655306821795898,0.0
96,0.8554858587437809,0.0
97,0.8520777003835946,0.0
98,0.8466747171500737,0.0
99,0.8427884730787919,0.0
100,0.8424483291538362,0.0
101,0.8426858077874603,0.0
102,0.8401912335970168,0.0
103,0.8391529512197399,0.0
104,0.8374735854821942,0.0
105,0.6691410124821948,0.0
106,0.7360532006245059,0.0
107,0.8408059098401977,0.0
108,0.7596878870210075,0.0
109,0.8178348650627808,0.0
110,0.8162389168076892,0.0
111,0.8086026886120974,0.0
112,0.8049044681517915,0.0
113,0.8029137120626412,0.0
114,0.8135412945375198,0.0
115,0.8120280246127001,0.0
116,0.8078490992654869,0.0
117,0.8070407604192391,0.0
118,0.7996838451925052,0.0
119,0.7927659904168137,0.0
120,0.7940893016148282,0.0
121,0.785235608166483,0.0
122,0.7492925552428277,0.0
123,0.779404523245989,0.0
124,0.7841579846766624,0.0
125,0.7930468639710756,0.0
126,0.8029345568995775,0.0
127,0.8161695994283997,0.0
128,0.8143731402698651,0.0
129,0.8221084217095295,0.0
130,0.8215794419055853,0.0
131,0.8241033857350112,0.0
132,0.8280699923172615,0.0
133,0.8159657368882561,0.0
134,0.8125527522929246,0.0
135,0.8109263522830611,0.0
136,0.8112065102092748,0.0
137,0.8079537103350326,0.0
138,0.8222339143546389,0.0
139,0.8204232418122568,0.0
140,0.8189577610280084,0.0
141,0.8109194811529219,0.0
142,0.8116945634376925,0.0
143,0.8215809464739474,0.0
144,0.8209957052140097,0.0
145,0.8135060198900911,0.0
146,0.8086135355966517,0.0
147,0.8067700471102619,0.0
148,0.8179348498547936,0.0
149,0.7873708803334833,0.0
