time_step,equality,tax_rate
1,0.8443314375113705,0.0
2,0.8433264970901577,0.0
3,0.834579389002223,0.0
4,0.8326657126566431,0.0
5,0.8258913314492171,0.0
6,0.8445041986705838,0.0
7,0.8353164857785639,0.0
8,0.8327597206962638,0.0
9,0.8301587056589014,0.0
10,0.8235615405430673,0.0
11,0.8223572994843564,0.0
12,0.8202458831583499,0.0
13,0.8310634510243611,0.0
14,0.8445976717329944,0.0
15,0.8197840967843408,0.0
16,0.8281628900797687,0.0
17,0.8259890421277896,0.0
18,0.5673402866125039,0.0
19,0.653181801205857,0.0
20,0.809430865180804,0.0
21,0.8048101343407241,0.0
22,0.8020312893210403,0.0
23,0.7927310463064924,0.0
24,0.7897994343415401,0.0
25,0.7868174382843505,0.0
26,0.7696823419111736,0.0
27,0.7868337050736687,0.0
28,0.7792644503677922,0.0
29,0.7952953788613825,0.0
30,0.7906456413676038,0.0
31,0.8212633849062879,0.0
32,0.8192590068779171,0.0
33,0.8153515147879477,0.0
34,0.8137779010091579,0.0
35,0.812528841441958,0.0
36,0.8238590426781359,0.0
37,0.822677133249729,0.0
38,0.8305375664044481,0.0
39,0.8294272559987137,0.0
40,0.8283023002273762,0.0
41,0.8271624074007877,0.0
42,0.8260072780314767,0.0
43,0.8275434052999849,0.0
44,0.8262736209834889,0.0
45,0.8248734616859199,0.0
46,0.8009500967402976,0.0
47,0.7970065803509984,0.0
48,0.7946271202524913,0.0
49,0.7922053790164161,0.0
50,0.8041020490721311,0.0
51,0.7978998095143773,0.0
52,0.7959256770255755,0.0
53,0.8153227152320143,0.0
54,0.8134173561100702,0.0
55,0.8084986014077372,0.0
56,0.806730435392649,0.0
57,0.8049337141577295,0.0
58,0.6733175381501919,0.0
59,0.7459601926001254,0.0
60,0.8301928646721253,0.0
61,0.8285499928790685,0.0
62,0.8268803954842091,0.0
63,0.8545730660806774,0.0
64,0.8554544728554948,0.0
65,0.8383867537066351,0.0
66,0.8418705395941949,0.0
67,0.8394522092026794,0.0
68,0.83768713263195,0.0
69,0.831568945332597,0.0
70,0.855112349837273,0.0
71,0.8502587534427157,0.0
72,0.8496960085711885,0.0
73,0.8586464133527668,0.0
74,0.8529775050994204,0.0
75,0.8496126574133005,0.0
76,0.847352192136305,0.0
77,0.848963404072516,0.0
78,0.8478983572762995,0.0
79,0.8367583534600395,0.0
80,0.8203469867791569,0.0
81,0.8266111372175183,0.0
82,0.8429713417457061,0.0
83,0.8406738767316001,0.0
84,0.8503904827065986,0.0
85,0.8361986807525018,0.0
86,0.8331465665697404,0.0
87,0.824790207902532,0.0
88,0.8258426419108249,0.0
89,0.8474203668619609,0.0
90,0.8348812380516715,0.0
91,0.8259658475509116,0.0
92,0.8378673135873876,0.0
93,0.8342961829390364,0.0
94,0.8088495211657993,0.0
95,0.7930690193271992,0.0
96,0.7823362204924977,0.0
97,0.7730888863967506,0.0
98,0.7135690737020992,0.0
99,0.7860146408863841,0.0
100,0.8136048573049713,0.0
101,0.6449017627122932,0.0
102,0.7045901530028258,0.0
103,0.8138297024516722,0.0
104,0.8296391820506098,0.0
105,0.7179908618290615,0.0
106,0.7659519025993489,0.0
107,0.8451773955925271,0.0
108,0.8429878072011622,0.0
109,0.8395286938688217,0.0
110,0.8403996112410844,0.0
111,0.8454963617553206,0.0
112,0.8497961661637115,0.0
113,0.8495968652768936,0.0
114,0.8500324394137997,0.0
115,0.8324746458875908,0.0
116,0.8318241259305722,0.0
117,0.8285665839780434,0.0
118,0.8266001838705108,0.0
119,0.82866162461328,0.0
120,0.8281567544538395,0.0
121,0.8424343939973036,0.0
122,0.8349975666224092,0.0
123,0.8265951605962962,0.0
124,0.8353623921618363,0.0
125,0.8332494279563695,0.0
126,0.8244096582904709,0.0
127,0.8217991629879775,0.0
128,0.7967734924295782,0.0
129,0.8323941467524294,0.0
130,0.8345463716518167,0.0
131,0.8319105569130225,0.0
132,0.8306953639432388,0.0
133,0.8337449315676712,0.0
134,0.8341310956185756,0.0
135,0.8205206983236412,0.0
136,0.8067941077228871,0.0
137,0.8000128666684456,0.0
138,0.8002417640817199,0.0
139,0.7978006332311098,0.0
140,0.7939448099459429,0.0
141,0.6901893427246131,0.0
142,0.7365831935205023,0.0
143,0.8125952224346492,0.0
144,0.8069916898532109,0.0
145,0.8275136151643026,0.0
146,0.8332716657299382,0.0
147,0.824317016218014,0.0
148,0.8166658617033914,0.0
149,0.8133536553692318,0.0
