time_step,equality,tax_rate
226,0.9104938138807176,0.25
227,0.9087069984997981,0.25
228,0.9055548512486287,0.25
229,0.8912264899679851,0.25
230,0.8839179477078112,0.25
231,0.8989322904208169,0.25
232,0.8960790906903203,0.25
233,0.8949632563724839,0.25
234,0.8990007003034559,0.25
235,0.8979593132602677,0.25
236,0.8937332986061879,0.25
237,0.893090196320204,0.25
238,0.901586665756019,0.25
239,0.8949072684167649,0.25
240,0.8944601097363825,0.25
241,0.9177995857695923,0.25
242,0.8977854581104046,0.25
243,0.9012087729384359,0.25
244,0.9011013478195093,0.25
245,0.8960281047861052,0.25
246,0.8867761713518112,0.25
247,0.8928094525070246,0.25
248,0.8921778052594782,0.25
249,0.8859137160481594,0.25
250,0.8930646903425153,0.25
251,0.9195454871026153,0.25
252,0.9190807714968008,0.25
253,0.9131907534614734,0.25
254,0.9048555686458096,0.25
255,0.9048652761757202,0.25
256,0.8990919429962225,0.25
257,0.8988635213880788,0.25
258,0.895852731288363,0.25
259,0.8942028378674463,0.25
260,0.8943377134936323,0.25
261,0.9131833432875809,0.25
262,0.9189420228102765,0.25
263,0.9118325481858542,0.25
264,0.9022603243837845,0.25
265,0.9031407177645137,0.25
266,0.8987819733025194,0.25
267,0.8981496612427273,0.25
268,0.902038935040143,0.25
269,0.9004283270269609,0.25
270,0.8944614054251994,0.25
271,0.9149063234557169,0.25
272,0.9121433329751442,0.25
273,0.9113364616177854,0.25
274,0.9107573519288533,0.25
275,0.9110081946356701,0.25
276,0.9203809707993604,0.25
277,0.915605333038799,0.25
278,0.9238127900926673,0.25
279,0.9180793067706272,0.25
280,0.9181142192872466,0.25
281,0.9315340301712427,0.25
282,0.9032227450557199,0.25
283,0.9052428950708471,0.25
284,0.8962886008543569,0.25
285,0.8797611520400367,0.25
286,0.8783793572339383,0.25
287,0.8743549275748882,0.25
288,0.8543394053950774,0.25
289,0.8598671016755559,0.25
290,0.8605943150628153,0.25
291,0.8960893762469271,0.25
292,0.8904048561512266,0.25
293,0.8906443452884731,0.25
294,0.8923908458976274,0.25
295,0.8836969806900665,0.25
296,0.88449664214664,0.25
297,0.8823332814906494,0.25
298,0.8874475295576699,0.25
299,0.8867299135225575,0.25
300,0.8856397735698887,0.25
301,0.9115080306940777,0.25
302,0.9077598795544679,0.25
303,0.9042148225094538,0.25
304,0.9082877321590557,0.25
305,0.9025429702787053,0.25
306,0.9016946885750886,0.25
307,0.9005569750968911,0.25
308,0.8983621130274967,0.25
309,0.8978732538028997,0.25
310,0.9002039110784493,0.25
311,0.9129579115064507,0.25
312,0.9199545809591908,0.25
313,0.9252259341541087,0.25
314,0.9120908296873963,0.25
315,0.9150469296793838,0.25
316,0.9065009735716871,0.25
317,0.9180607291489167,0.25
318,0.9171044443980152,0.25
319,0.9121952106557041,0.25
320,0.9076722036498397,0.25
321,0.9255457674294376,0.25
322,0.9187842656833589,0.25
323,0.9208275915504549,0.25
324,0.9251349271487381,0.25
325,0.9342458930086608,0.25
326,0.9337304574872143,0.25
327,0.9356419166866163,0.25
328,0.9436987566202065,0.25
329,0.9361973165394653,0.25
330,0.928975629445558,0.25
331,0.942750823043898,0.25
332,0.9460539218066323,0.25
333,0.9457777487209907,0.25
334,0.9453308158285688,0.25
335,0.941151657710346,0.25
336,0.920979246866237,0.25
337,0.9178612375749797,0.25
338,0.9055656229223576,0.25
339,0.9048695137966023,0.25
340,0.9074867550662965,0.25
341,0.9124727026098904,0.25
342,0.9023210176415507,0.25
343,0.9017545515311753,0.25
344,0.8934180426180648,0.25
345,0.8820534327202845,0.25
346,0.8786401116153942,0.25
347,0.8783653993024566,0.25
348,0.8750924147490942,0.25
349,0.8744729463900331,0.25
350,0.87377928416707,0.25
351,0.9030974615343651,0.25
352,0.90323236697513,0.25
353,0.8964436854852905,0.25
354,0.9001709820798744,0.25
355,0.8988697559978153,0.25
356,0.8920862225369961,0.25
357,0.8907359072776833,0.25
358,0.8818215295945835,0.25
359,0.8816051191642209,0.25
360,0.8774088666181428,0.25
361,0.905680000097253,0.25
362,0.9077369532024282,0.25
363,0.9029849054316941,0.25
364,0.88983360472831,0.25
365,0.8873005906653316,0.25
