time_step,equality,tax_rate
1,0.8676817218846649,0.15
2,0.866827522526634,0.15
3,0.8582236235245255,0.15
4,0.8582996220674374,0.15
5,0.8772673473280836,0.15
6,0.8730020307762465,0.15
7,0.8717816433512969,0.15
8,0.8705438904243813,0.15
9,0.8635729107930143,0.15
10,0.8626725608466936,0.15
11,0.8887911925610258,0.15
12,0.8893885056924227,0.15
13,0.8887488433117181,0.15
14,0.8881001249349963,0.15
15,0.8761181427964259,0.15
16,0.8747934681607104,0.15
17,0.6006663417578578,0.15
18,0.7012338760783017,0.15
19,0.8510123513141166,0.15
20,0.8500854590781806,0.15
21,0.8899474785113203,0.15
22,0.8892656136830642,0.15
23,0.869874791287064,0.15
24,0.8687334718618491,0.15
25,0.8675772531579624,0.15
26,0.863357351054185,0.15
27,0.8621971149490033,0.15
28,0.8695987660636915,0.15
29,0.8684821360888351,0.15
30,0.8821495743549591,0.15
31,0.8988687854501041,0.15
32,0.8982316083280433,0.15
33,0.8960048146625337,0.15
34,0.906072727067883,0.15
35,0.9054733222180791,0.15
36,0.9048662179279826,0.15
37,0.9027757636196925,0.15
38,0.9021553352189289,0.15
39,0.9015269375381021,0.15
40,0.9008904160389671,0.15
41,0.9152087703373551,0.15
42,0.9146535087137856,0.15
43,0.9157032089971292,0.15
44,0.9117913641850585,0.15
45,0.9110286366730871,0.15
46,0.9055461969269212,0.15
47,0.9044359972951267,0.15
48,0.9036778789471148,0.15
49,0.9079209105116757,0.15
50,0.9017290608803231,0.15
51,0.9158831266879642,0.15
52,0.9185134468091357,0.15
53,0.9179670780369666,0.15
54,0.9174133329822416,0.15
55,0.9168520612538984,0.15
56,0.7393163664834975,0.15
57,0.8149850965217357,0.15
58,0.9279449771913161,0.15
59,0.9274505242500058,0.15
60,0.9269492383918638,0.15
61,0.9374748304447506,0.15
62,0.9370367544203678,0.15
63,0.9365924964154083,0.15
64,0.9361419246429799,0.15
65,0.9391022367023363,0.15
66,0.9388891951171402,0.15
67,0.9386729235362798,0.15
68,0.9382222124524953,0.15
69,0.9368283025933194,0.15
70,0.9362202968006965,0.15
71,0.9278450888218933,0.15
72,0.9272177414338801,0.15
73,0.926663436503266,0.15
74,0.9159237887498961,0.15
75,0.8924258405731451,0.15
76,0.8876318447055739,0.15
77,0.8868103875182218,0.15
78,0.8803326648015584,0.15
79,0.8752060764314497,0.15
80,0.8582909022310043,0.15
81,0.8786124605611187,0.15
82,0.8777323291708079,0.15
83,0.8768393416204193,0.15
84,0.8794894138196129,0.15
85,0.877517149832197,0.15
86,0.8735388915971212,0.15
87,0.8713196828125676,0.15
88,0.8700732432604867,0.15
89,0.8580868824548071,0.15
90,0.8527473313310553,0.15
91,0.872344834872987,0.15
92,0.8611104581062785,0.15
93,0.8691809658162434,0.15
94,0.8538679066545631,0.15
95,0.8528978838461057,0.15
96,0.8395851154895263,0.15
97,0.7359614970297221,0.15
98,0.8238568879798402,0.15
99,0.8844867568395235,0.15
100,0.8813894532221236,0.15
101,0.8891621176536335,0.15
102,0.88197120997835,0.15
103,0.8833939199967029,0.15
104,0.883558705378646,0.15
105,0.8827713463992222,0.15
106,0.8727360446747905,0.15
107,0.8766640626198954,0.15
108,0.8783416538489531,0.15
109,0.8674510421637436,0.15
110,0.9008314941002298,0.15
111,0.914992115178642,0.15
112,0.9141277304932203,0.15
113,0.9015887578479485,0.15
114,0.9015458569181903,0.15
115,0.8897560039863373,0.15
116,0.8848283132861197,0.15
117,0.8836454596553449,0.15
118,0.8722791110135539,0.15
119,0.8730010000190669,0.15
120,0.8609091913476156,0.15
121,0.8719415874930052,0.15
122,0.8667731167119871,0.15
123,0.85861275845516,0.15
124,0.8811727678329266,0.15
125,0.877157910727978,0.15
126,0.8722672858407863,0.15
127,0.8297178004867218,0.15
128,0.8816961895721934,0.15
129,0.8892786753891255,0.15
130,0.8325507214782084,0.15
131,0.8917216363185437,0.15
132,0.8939812618219466,0.15
133,0.8747216965134436,0.15
134,0.8711968346514993,0.15
