time_step,equality,tax_rate
153,0.7705021180414482,0.25
154,0.8239867179414677,0.25
155,0.8847474068052519,0.25
156,0.8831593518700572,0.25
157,0.8822172085435704,0.25
158,0.8783642122061631,0.25
159,0.8778486018664898,0.25
160,0.8825846074799114,0.25
161,0.7186027521660405,0.25
162,0.7972585588424523,0.25
163,0.8986580661706173,0.25
164,0.8948172570712867,0.25
165,0.8910772662217319,0.25
166,0.8880749713428644,0.25
167,0.8903009115828944,0.25
168,0.8831341402985302,0.25
169,0.8828243921601765,0.25
170,0.8838911693651879,0.25
171,0.9067879572653945,0.25
172,0.9069424678855458,0.25
173,0.9073742172244643,0.25
174,0.8337039537217187,0.25
175,0.8558547553198224,0.25
176,0.8731020487613834,0.25
177,0.8401889758399967,0.25
178,0.8139233660592333,0.25
179,0.8635466094511163,0.25
180,0.9000385099173801,0.25
181,0.9307095484285941,0.25
182,0.9286037698148035,0.25
183,0.9220744312470951,0.25
184,0.8831896963266606,0.25
185,0.9017225730399003,0.25
186,0.8985608310550405,0.25
187,0.8930552036565917,0.25
188,0.8883241213730116,0.25
189,0.8872484948963043,0.25
190,0.8881798503391244,0.25
191,0.9112165693138181,0.25
192,0.9114072835259717,0.25
193,0.9108782975315631,0.25
194,0.9090688574540171,0.25
195,0.9143139095310806,0.25
196,0.9124143614975466,0.25
197,0.9122213400543402,0.25
198,0.9105228302622862,0.25
199,0.9121982056435514,0.25
200,0.9065821660775791,0.25
201,0.9131253144205812,0.25
202,0.9126191068256583,0.25
203,0.9063720483753246,0.25
204,0.9060344975134766,0.25
205,0.9081246386169629,0.25
206,0.9075468873284507,0.25
207,0.9042916235075943,0.25
208,0.9010093408470381,0.25
209,0.903033969920217,0.25
210,0.9028125556758515,0.25
211,0.9266829879182558,0.25
212,0.927753673438455,0.25
213,0.9294400104343257,0.25
214,0.9282006582208335,0.25
215,0.9233272754134798,0.25
216,0.9167533906161522,0.25
217,0.913433815769563,0.25
218,0.9114233634982413,0.25
219,0.9110281782974279,0.25
220,0.9096753125415137,0.25
221,0.8790975546216968,0.25
222,0.8988800616190208,0.25
223,0.9260002951352473,0.25
224,0.9249165119461362,0.25
225,0.9287622970445115,0.25
226,0.9269142513078131,0.25
227,0.9264838857452814,0.25
228,0.9227499032836722,0.25
229,0.9225905342961406,0.25
230,0.9216144403764056,0.25
231,0.9404677209226142,0.25
232,0.9403008365304518,0.25
233,0.9319593572614274,0.25
234,0.928594398770313,0.25
235,0.9264292156472923,0.25
236,0.9242901855208239,0.25
237,0.9249117837582652,0.25
238,0.9244285225522174,0.25
239,0.9177665265658196,0.25
240,0.9175661507942823,0.25
241,0.9383847757869116,0.25
242,0.9280842202414953,0.25
243,0.9269779984679302,0.25
244,0.9264252560186191,0.25
245,0.9259173303724625,0.25
246,0.9232083876248455,0.25
247,0.8592216993373855,0.25
248,0.8764897201189684,0.25
249,0.9116140903927115,0.25
250,0.9050319700386774,0.25
251,0.928464255082709,0.25
252,0.9283826206893354,0.25
253,0.8819226713145686,0.25
254,0.9000760626085923,0.25
255,0.9271882955581947,0.25
256,0.9258140539409271,0.25
257,0.9223364487518022,0.25
258,0.9209949882016276,0.25
259,0.9164066764110044,0.25
260,0.9151280410878789,0.25
261,0.9322420159666978,0.25
262,0.9288155721043351,0.25
263,0.9260690849612357,0.25
264,0.9253725530416068,0.25
265,0.927107101961604,0.25
266,0.9266258943117225,0.25
267,0.924540350060965,0.25
268,0.9197741013210324,0.25
269,0.9142438481603947,0.25
270,0.9159921203647188,0.25
271,0.9311257497739953,0.25
272,0.9278332955132274,0.25
273,0.9225791662878835,0.25
274,0.9141590584627038,0.25
275,0.916002618187628,0.25
276,0.8843570229279195,0.25
277,0.8413523260103004,0.25
278,0.8586637597992468,0.25
279,0.8919360640083454,0.25
280,0.8585898141219902,0.25
281,0.8458695870596735,0.25
282,0.8697759342758952,0.25
283,0.868731231211998,0.25
284,0.8835232516476337,0.25
285,0.8961614323972199,0.25
286,0.8939874078557146,0.25
287,0.8942317403876139,0.25
288,0.8925690407004381,0.25
289,0.8898306551293448,0.25
290,0.8889888380862209,0.25
291,0.9149753644441166,0.25
292,0.9142206855026725,0.25
293,0.9112970363618054,0.25
294,0.9111742924933899,0.25
295,0.909570339050702,0.25
296,0.9081507802165376,0.25
297,0.9079192093952405,0.25
298,0.9066231777460917,0.25
299,0.9040768681589184,0.25
300,0.8975070564592863,0.25
