time_step,equality,tax_rate
153,0.8725565434866158,0.25
154,0.7639994768218586,0.25
155,0.806906938617477,0.25
156,0.8716112801853189,0.25
157,0.8708457677080532,0.25
158,0.8686761955817224,0.25
159,0.8124230304034177,0.25
160,0.8412345423177504,0.25
161,0.8797796344501831,0.25
162,0.8793520674991011,0.25
163,0.8795928765394505,0.25
164,0.8804143206500544,0.25
165,0.8564376619032628,0.25
166,0.879388672239155,0.25
167,0.8762039459657074,0.25
168,0.7822470891917572,0.25
169,0.8060873779319898,0.25
170,0.8602570274389718,0.25
171,0.8888618044651535,0.25
172,0.8887331690353545,0.25
173,0.8869237007360699,0.25
174,0.8874966187839118,0.25
175,0.8132961673611382,0.25
176,0.8402806473558398,0.25
177,0.8902923448427315,0.25
178,0.8105503412122319,0.25
179,0.8243648873445661,0.25
180,0.8935735230074485,0.25
181,0.8381162975867983,0.25
182,0.8062332741511928,0.25
183,0.8383123550963605,0.25
184,0.8747074864008135,0.25
185,0.9113538827924225,0.25
186,0.906837480003618,0.25
187,0.9046190401281247,0.25
188,0.9007153907112877,0.25
189,0.8995348144159901,0.25
190,0.8973331130330359,0.25
191,0.924916073776082,0.25
192,0.9236806754431899,0.25
193,0.9235755302152062,0.25
194,0.8999720871341447,0.25
195,0.914150699446305,0.25
196,0.9064188853390469,0.25
197,0.9060191429676955,0.25
198,0.905455372898859,0.25
199,0.9016075277893542,0.25
200,0.9000551687344409,0.25
201,0.9248801976029061,0.25
202,0.9235452813865896,0.25
203,0.8634728033674773,0.25
204,0.8810813975318323,0.25
205,0.9151505887341543,0.25
206,0.9143034939238321,0.25
207,0.9136027268646306,0.25
208,0.9114768751325723,0.25
209,0.9132626343468203,0.25
210,0.8876356721453366,0.25
211,0.9262691247748794,0.25
212,0.9251443804997161,0.25
213,0.9233899195907623,0.25
214,0.9215693345707286,0.25
215,0.9209633138370577,0.25
216,0.8796759985558008,0.25
217,0.894800128903316,0.25
218,0.9178055392556134,0.25
219,0.9046210414216577,0.25
220,0.9194142392534239,0.25
221,0.9332362012818889,0.25
222,0.9263482654894509,0.25
223,0.921652116582131,0.25
224,0.9155268173323227,0.25
225,0.9158036370654568,0.25
226,0.9086303830899479,0.25
227,0.910247438823072,0.25
228,0.9015748352291147,0.25
229,0.9077280268579113,0.25
230,0.9087816535769276,0.25
231,0.8937158308191625,0.25
232,0.9093158641417115,0.25
233,0.9318076106122489,0.25
234,0.9297513731984912,0.25
235,0.9283006636564023,0.25
236,0.9258787770110071,0.25
237,0.9249122198020295,0.25
238,0.9192539393230549,0.25
239,0.9164496308118806,0.25
240,0.915874420450775,0.25
241,0.882465838119848,0.25
242,0.8961106387091056,0.25
243,0.9215599693621247,0.25
244,0.9165691800384423,0.25
245,0.9167134896815312,0.25
246,0.9127074100616788,0.25
247,0.9112617899540524,0.25
248,0.9083001159344136,0.25
249,0.8626929069057867,0.25
250,0.8738262638317965,0.25
251,0.9225946352621607,0.25
252,0.9182228461338193,0.25
253,0.9148361667733942,0.25
254,0.9143624290783833,0.25
255,0.8868231124082891,0.25
256,0.9016756686610574,0.25
257,0.9103207104256197,0.25
258,0.9133776150202516,0.25
259,0.9054693174024306,0.25
260,0.9122647261147168,0.25
261,0.9316972780581371,0.25
262,0.9314421691361536,0.25
263,0.9281534146238541,0.25
264,0.8851939477759057,0.25
265,0.8967213033938577,0.25
266,0.9128528494541615,0.25
267,0.9135672009256172,0.25
268,0.9038115477969173,0.25
269,0.9035073803553406,0.25
270,0.9038565817931822,0.25
271,0.9233821127146753,0.25
272,0.9055407347978104,0.25
273,0.9169923645277486,0.25
274,0.8946335824210909,0.25
275,0.9070735660152819,0.25
276,0.9011266217719748,0.25
277,0.9008167431163954,0.25
278,0.900174887407607,0.25
279,0.8652993382858601,0.25
280,0.8708117557911215,0.25
281,0.921446997675868,0.25
282,0.8853309183216689,0.25
283,0.8960692061255964,0.25
284,0.9175674603375517,0.25
285,0.9167719397027555,0.25
286,0.8800960918072046,0.25
287,0.8817210998275633,0.25
288,0.9064648215946015,0.25
289,0.9032521426949183,0.25
290,0.9024395457763075,0.25
291,0.9240493407036426,0.25
292,0.9165751991449416,0.25
293,0.9169272872429385,0.25
294,0.9174998230497237,0.25
295,0.9166619452261638,0.25
296,0.9135721237141754,0.25
297,0.9085328896627423,0.25
298,0.8832540098463644,0.25
299,0.8921178279259651,0.25
300,0.9027698379676563,0.25
301,0.9273636107477111,0.25
302,0.9266856790651146,0.25
303,0.9229191718323478,0.25
304,0.9234877217968215,0.25
305,0.9218659018018092,0.25
306,0.9194554877605519,0.25
307,0.9188222410305981,0.25
308,0.9186918210971956,0.25
309,0.9172657636449497,0.25
310,0.9160784252094554,0.25
311,0.9335342423494227,0.25
312,0.9311338483313142,0.25
313,0.9099842578439369,0.25
314,0.9182686470905359,0.25
315,0.9209799565562,0.25
316,0.9201585587635998,0.25
317,0.9199892626341479,0.25
318,0.9180697592488204,0.25
319,0.9159384918106306,0.25
320,0.9041908074750475,0.25
321,0.931817892655661,0.25
322,0.9251656319484663,0.25
323,0.9232531188728007,0.25
324,0.9215892634499643,0.25
325,0.8860763432802593,0.25
326,0.8756433630013154,0.25
327,0.9034196549035516,0.25
328,0.9031425925269138,0.25
329,0.9021972261224167,0.25
330,0.898880341361489,0.25
331,0.9216527320024624,0.25
332,0.915008064983316,0.25
333,0.9154627416095824,0.25
334,0.9148044281729648,0.25
335,0.9124420192948557,0.25
336,0.9118536567329074,0.25
337,0.9125665160448876,0.25
338,0.9114774211088381,0.25
339,0.9086944407116505,0.25
340,0.9075183122163519,0.25
341,0.9286680488996231,0.25
342,0.9051314354395754,0.25
343,0.9042921215951037,0.25
344,0.9148173323609257,0.25
345,0.9134117063062503,0.25
346,0.9085784434918984,0.25
347,0.9061629451948947,0.25
348,0.9035342716603165,0.25
349,0.8972159234474436,0.25
350,0.9019332861760604,0.25
351,0.9255343277583232,0.25
352,0.922234393326113,0.25
353,0.9194812214774314,0.25
354,0.8913095165356585,0.25
355,0.900488585015213,0.25
356,0.9154480182114534,0.25
357,0.894602473452313,0.25
358,0.9015391983805544,0.25
359,0.91079956893072,0.25
360,0.9069258810446065,0.25
361,0.9283513141582898,0.25
362,0.9283416815816495,0.25
363,0.9255224820730305,0.25
364,0.9239792770499389,0.25
365,0.9206348712951415,0.25
