time_step,eq_times_productivity,tax_rate
141,25467.398574221887,0.15
142,25184.21675604007,0.15
143,24978.440427071488,0.15
144,26880.61304214298,0.15
145,27725.282236116876,0.15
146,29824.96298524705,0.15
147,29365.78731777236,0.15
148,29064.12065110569,0.15
149,28762.453984439035,0.15
150,27957.843136087762,0.15
151,28684.446547123975,0.15
152,28407.779880457307,0.15
153,29765.30041226504,0.15
154,31458.32101961131,0.15
155,31177.48768627798,0.15
156,30896.654352944646,0.15
157,30615.82101961131,0.15
158,30334.987686277982,0.15
159,30054.154352944646,0.15
160,29499.741247912214,0.15
161,30006.240605218365,0.15
162,29725.407271885033,0.15
163,29444.5739385517,0.15
164,30096.3127749918,0.15
165,29815.47944165846,0.15
166,29534.646108325123,0.15
167,29253.81277499179,0.15
168,28993.812774991795,0.15
169,30216.216414423405,0.15
170,29956.216414423405,0.15
171,30518.270746601593,0.15
172,30030.88917492844,0.15
173,28842.46910492036,0.15
174,28559.552438253693,0.15
175,28299.55243825369,0.15
176,30512.27862386742,0.15
177,31676.228080081164,0.15
178,30820.52969410788,0.15
179,30512.613027441217,0.15
180,29982.00713428933,0.15
181,31877.568503734557,0.15
182,34044.87185762138,0.15
183,33702.406458045465,0.15
184,36477.84400227671,0.15
185,36161.30554073825,0.15
186,35860.151694584405,0.15
187,35747.23869534849,0.15
188,37711.765307931644,0.15
189,37383.193879360224,0.15
190,37054.62245078879,0.15
191,37076.39919761968,0.15
192,37183.44917929327,0.15
193,37639.76827107183,0.15
194,37284.828052948054,0.15
195,39442.91368596403,0.15
196,39116.12797167832,0.15
197,38763.03213056806,0.15
198,38438.709101799956,0.15
199,38103.86856465533,0.15
200,39342.51809365002,0.15
201,40226.918306363135,0.15
202,39432.49266611578,0.15
203,41847.58751449099,0.15
204,41237.566761980415,0.15
205,40846.004261980415,0.15
206,41397.7746365635,0.15
207,42148.20881419842,0.15
208,44814.53740319444,0.15
209,44784.05350618498,0.15
210,44360.81821206734,0.15
211,45359.726017319714,0.15
212,44862.83311715233,0.15
213,43775.30016976266,0.15
214,45024.42927493966,0.15
215,47978.75168549549,0.15
216,47922.64345910979,0.15
217,50348.546628335076,0.15
218,54539.61778563675,0.15
219,56684.15479002259,0.15
220,55619.04726813625,0.15
221,56531.136527906616,0.15
222,57358.31477925272,0.15
223,59156.08561503733,0.15
224,58702.33117879035,0.15
225,58924.544081168926,0.15
226,58501.907835026526,0.15
227,57976.34887400675,0.15
228,58051.39324530857,0.15
229,57564.76536870163,0.15
230,58365.074361272724,0.15
231,61550.31381178933,0.15
232,60976.31248022196,0.15
233,61189.39824776252,0.15
234,61625.46003811838,0.15
235,62005.51203451571,0.15
236,61279.722555698056,0.15
237,62208.11510831997,0.15
238,61723.476029427504,0.15
239,63298.66811214807,0.15
240,63131.359481581785,0.15
241,65134.440810179636,0.15
242,64654.440810179636,0.15
243,64455.50795243941,0.15
244,67526.12149379149,0.15
245,66629.10337426551,0.15
246,66044.76918869307,0.15
247,65521.76918869306,0.15
248,65617.66139879415,0.15
249,66544.41761597172,0.15
250,66003.41761597172,0.15
251,66951.61598513054,0.15
252,67601.36390347399,0.15
253,68150.61920997612,0.15
254,69008.13692449237,0.15
255,68475.7929927858,0.15
256,67942.42198096027,0.15
257,67294.11055937529,0.15
258,66165.67161577205,0.15
259,65141.87223715245,0.15
260,64662.523713956354,0.15
261,67387.1522474439,0.15
262,68397.44186950075,0.15
263,69195.83003086815,0.15
264,68714.28889933607,0.15
265,70442.18407627074,0.15
266,69644.21800814566,0.15
267,68844.91163913543,0.15
268,68355.48236198949,0.15
269,68297.07011427876,0.15
270,67724.10715131581,0.15
271,70004.60443072337,0.15
272,69691.83977162885,0.15
273,68345.88591278781,0.15
274,67737.73776463966,0.15
275,67105.0694238112,0.15
276,68677.74951235672,0.15
277,70878.09245677484,0.15
278,71445.70303907401,0.15
279,70765.29533793812,0.15
280,70928.98548882223,0.15
281,72898.85837474249,0.15
282,73548.47130146483,0.15
283,74149.41597893067,0.15
284,73126.696128181,0.15
285,72126.37500457211,0.15
286,71511.55357600069,0.15
287,70921.73214742924,0.15
288,73570.80218287843,0.15
289,74653.6679335949,0.15
290,73796.00759054528,0.15
291,77118.02338242627,0.15
292,78796.73575564669,0.15
293,78460.84464535152,0.15
294,77637.21907949788,0.15
295,77022.79709731373,0.15
296,76662.95098024655,0.15
297,77897.78651081138,0.15
298,77276.18348753989,0.15
299,78367.58683488223,0.15
300,77272.28320083108,0.15
301,81180.67637974078,0.15
302,81301.32173858471,0.15
303,81712.16150700784,0.15
304,83487.64606897102,0.15
305,82904.89738098977,0.15
306,82158.34164633046,0.15
307,81479.04671469626,0.15
308,80233.2563611852,0.15
309,80008.39241846625,0.15
310,80034.93450343443,0.15
311,83318.85622501289,0.15
312,83337.59820682021,0.15
313,85294.0427034662,0.15
314,84634.34573376924,0.15
315,88749.01217006908,0.15
316,89154.33258650725,0.15
317,89987.86000771727,0.15
318,88856.3483660772,0.15
319,88145.63408036293,0.15
320,89375.01120872011,0.15
321,92134.58063661949,0.15
322,93399.39358145834,0.15
323,92856.80346131769,0.15
324,94253.004653058,0.15
325,93121.89908962605,0.15
326,92844.89138830332,0.15
327,94750.3709240014,0.15
328,94791.7409669885,0.15
329,97542.83217695032,0.15
330,98036.42174870979,0.15
331,101521.16160300585,0.15
332,101865.68927061498,0.15
333,102848.23013324957,0.15
334,103562.79749169147,0.15
335,104865.80291535775,0.15
336,104056.04681779676,0.15
337,104781.5892419661,0.15
338,106158.26805687287,0.15
339,104633.33833304411,0.15
340,103696.86925107084,0.15
341,105037.15060531296,0.15
342,104965.76306882987,0.15
343,105674.96345059568,0.15
344,106294.02944633234,0.15
345,106633.78808930957,0.15
346,107292.30519020744,0.15
347,106483.15884874403,0.15
348,105674.01250728058,0.15
349,104864.86616581718,0.15
350,104064.86616581719,0.15
351,106107.62410128377,0.15
352,105307.62410128377,0.15
353,104507.62410128377,0.15
354,103707.62410128377,0.15
355,102710.3079279385,0.15
356,101475.21562611972,0.15
357,100638.63026026606,0.15
358,99825.82538221727,0.15
359,98924.59583412275,0.15
360,99670.86635822474,0.15
361,101046.03659301621,0.15
362,100553.89708182683,0.15
363,99892.52749647133,0.15
364,98922.04301684463,0.15
365,98061.89511718835,0.15
