time_step,energy,service_type
82,2525.001109069575,A
82,3223.4683287694215,B
82,2085.432357514681,C
83,2500.834442402908,A
83,3200.3433287694215,B
83,2259.48536666258,C
84,2453.9537541062546,A
84,3177.2183287694215,B
84,2239.48536666258,C
85,2425.620420772921,A
85,3350.34150751596,B
85,2198.8088962309375,C
86,2397.287087439588,A
86,3327.21650751596,B
86,2175.6838962309375,C
87,2368.9537541062546,A
87,3304.09150751596,B
87,2152.5588962309375,C
88,2340.620420772921,A
88,3280.96650751596,B
88,2132.5588962309375,C
89,2312.287087439588,A
89,3257.84150751596,B
89,2112.5588962309375,C
90,2283.9537541062546,A
90,3218.562644883713,B
90,2251.0603535035034,C
91,2255.620420772921,A
91,3192.312644883713,B
91,2231.0603535035034,C
92,2227.287087439588,A
92,3169.187644883713,B
92,2211.0603535035034,C
93,2198.9537541062546,A
93,3149.187644883713,B
93,2191.0603535035034,C
94,2170.620420772921,A
94,3596.3995298864543,B
94,2171.0603535035034,C
95,2146.4537541062546,A
95,3576.3995298864543,B
95,2151.0603535035034,C
96,2424.0245006657683,A
96,3556.3995298864543,B
96,2131.0603535035034,C
97,2399.857833999102,A
97,3536.3995298864543,B
97,2111.0603535035034,C
98,2375.6911673324353,A
98,3516.3995298864543,B
98,2070.7027547499256,C
99,2351.5245006657683,A
99,3496.3995298864543,B
99,2047.5777547499254,C
100,2327.357833999102,A
100,3461.9796269918365,B
100,2024.4527547499254,C
101,2303.1911673324353,A
101,3438.8546269918365,B
101,2001.3277547499254,C
102,2279.0245006657683,A
102,3418.8546269918365,B
102,1978.2027547499254,C
103,2259.0245006657683,A
103,3379.155351274095,B
103,1955.0777547499254,C
104,2460.8420523839764,A
104,3598.735720642846,B
104,1936.9527547499254,C
105,2440.8420523839764,A
105,2856.4885765142767,B
105,1918.8277547499254,C
106,2420.8420523839764,A
106,2833.9885765142767,B
106,1900.7027547499254,C
107,2400.8420523839764,A
107,2813.9885765142767,B
107,1882.5777547499254,C
108,2380.8420523839764,A
108,2793.9885765142767,B
108,1864.4527547499254,C
109,2337.6285942741197,A
109,2972.496910802115,B
109,1846.3277547499254,C
110,2287.247907647135,A
110,2952.496910802115,B
110,1828.2027547499254,C
111,2258.9145743138015,A
111,2932.496910802115,B
111,1810.0777547499254,C
112,2234.747907647135,A
112,2912.496910802115,B
112,1791.9527547499254,C
113,2214.747907647135,A
113,2892.496910802115,B
113,1773.8277547499254,C
114,2465.959182934645,A
114,2872.496910802115,B
114,1755.7027547499254,C
115,2753.0796626908764,A
115,2852.496910802115,B
115,1737.5777547499254,C
116,2733.0796626908764,A
116,2832.496910802115,B
116,1719.4527547499254,C
117,2713.0796626908764,A
117,2812.496910802115,B
117,1686.6483922148436,C
118,2693.0796626908764,A
118,2792.496910802115,B
118,1665.3983922148436,C
119,2673.0796626908764,A
119,2772.496910802115,B
119,1644.1483922148436,C
120,2653.0796626908764,A
120,2752.496910802115,B
120,1626.0233922148436,C
121,2633.0796626908764,A
121,2732.496910802115,B
121,1611.0233922148436,C
122,2613.0796626908764,A
122,2712.496910802115,B
122,1997.554553453739,C
123,2593.0796626908764,A
123,2692.496910802115,B
123,1960.0116812794413,C
124,2573.0796626908764,A
124,2649.8170658608437,B
124,1941.8866812794413,C
125,2553.0796626908764,A
125,2607.0881728355703,B
125,1923.7616812794413,C
126,2533.0796626908764,A
126,2584.5881728355703,B
126,1908.7616812794413,C
127,2513.0796626908764,A
127,2545.8925500559358,B
127,1893.7616812794413,C
128,2465.6901089691487,A
128,2792.9699269232588,B
128,2026.9959528402883,C
129,2441.5234423024817,A
129,2757.0903961409686,B
129,2011.9959528402883,C
130,2417.356775635815,A
130,2890.8003329878798,B
130,1996.9959528402883,C
131,2393.1901089691487,A
131,2868.30033298788,B
131,1981.9959528402883,C
132,2369.0234423024817,A
132,2997.399556470687,B
132,1947.3635299735633,C
133,2349.0234423024817,A
133,2977.399556470687,B
133,1929.2385299735633,C
134,2616.0169528727033,A
134,2939.930898402773,B
134,1911.1135299735633,C
135,2596.0169528727033,A
135,3053.4021763201163,B
135,1896.1135299735633,C
136,2576.0169528727033,A
136,3028.4021763201163,B
136,1881.1135299735633,C
137,2556.0169528727033,A
137,3003.4021763201163,B
137,2055.039924651808,C
138,2536.0169528727033,A
138,2980.9021763201163,B
138,2025.719233939028,C
139,2516.0169528727033,A
139,2958.4021763201163,B
139,2007.594233939028,C
140,2469.361899737249,A
140,3109.5321097166975,B
140,1992.594233939028,C
141,2445.1952330705826,A
141,3252.702052926227,B
141,1960.0894461793737,C
142,2421.028566403916,A
142,3216.7136020906814,B
142,2101.452532048424,C
143,2401.028566403916,A
143,3191.7136020906814,B
143,2067.631540561401,C
144,2381.028566403916,A
144,3169.2136020906814,B
144,2049.506540561401,C
145,2543.105295330791,A
145,3149.2136020906814,B
145,2240.199472345978,C
146,2523.105295330791,A
146,3270.6593381766515,B
146,2207.7860293464682,C
147,2503.105295330791,A
147,3373.3381098377454,B
147,2409.949103467622,C
148,2466.1687955826083,A
148,3350.8381098377454,B
148,1911.9592827740976,C
149,2411.6656085173818,A
149,3328.3381098377454,B
149,1895.9592827740976,C
150,2383.3322751840483,A
150,3305.8381098377454,B
150,2064.3464774052445,C
151,2363.3322751840483,A
151,3285.8381098377454,B
151,2048.3464774052445,C
152,2343.3322751840483,A
152,3265.8381098377454,B
152,2032.3464774052445,C
153,2805.0263466774013,A
153,3403.030842387196,B
153,2016.3464774052445,C
154,2785.0263466774013,A
154,3383.030842387196,B
154,2000.3464774052445,C
155,2738.5079220355983,A
155,3363.030842387196,B
155,1984.3464774052445,C
156,2714.3412553689313,A
156,3324.674123656349,B
156,1968.3464774052445,C
157,2694.3412553689313,A
157,3285.091917005072,B
157,1952.3464774052445,C
158,2674.3412553689313,A
158,3260.091917005072,B
158,1936.3464774052445,C
159,2863.577599977901,A
159,3237.591917005072,B
159,1904.5416203301713,C
160,2843.577599977901,A
160,3215.091917005072,B
160,1871.2455185837316,C
161,2823.577599977901,A
161,3293.753901907586,B
161,1850.2455185837316,C
162,2771.2525013200975,A
162,3271.253901907586,B
162,1831.7455185837316,C
163,2747.085834653431,A
163,3248.753901907586,B
163,1815.7455185837316,C
164,2727.0858346534305,A
164,3215.8051798928454,B
164,1943.4235373269817,C
165,2707.0858346534305,A
165,3190.8051798928454,B
165,2093.260530363195,C
166,2921.6626762631154,A
166,3168.3051798928454,B
166,2077.260530363195,C
167,2171.2470071973366,A
167,3145.8051798928454,B
167,2061.260530363195,C
168,2137.0468239144243,A
168,3239.3939318011594,B
168,2045.260530363195,C
169,2113.9218239144243,A
169,3198.0820393525078,B
169,2029.260530363195,C
170,2090.7968239144243,A
170,3157.2763317170634,B
170,2013.260530363195,C
171,2050.335475684852,A
171,3129.7763317170634,B
171,1997.260530363195,C
172,2027.210475684852,A
172,3094.7050906493905,B
172,1950.9827213695266,C
173,2200.856022662081,A
173,3069.7050906493905,B
173,1917.4552449672653,C
174,2160.402546110262,A
174,3149.3755843552717,B
174,1893.9552449672653,C
175,2325.3046523061703,A
175,2699.0565225118285,B
175,1872.9552449672653,C
176,2299.0546523061703,A
176,2773.6216756081026,B
176,1854.4552449672653,C
177,2275.9296523061703,A
177,2856.3287699853495,B
177,1955.0110199069436,C
178,2234.4313898273767,A
178,2832.1621033186825,B
178,2052.2880709498427,C
179,2452.0581002511426,A
179,3034.494490103893,B
179,2033.7880709498422,C
180,2658.7805150529575,A
180,2987.6761858312384,B
180,2015.2880709498422,C
181,2638.7805150529575,A
181,3221.8659362059425,B
181,1979.052089582889,C
182,2740.8495720028504,A
182,3178.9935722542364,B
182,1960.552089582889,C
183,2859.042567792276,A
183,3152.7435722542364,B
183,1942.0520895828886,C
184,2782.103694418768,A
184,3246.5995345279866,B
184,2083.815100992516,C
185,2755.853694418768,A
185,3341.5253511322894,B
185,2046.6029883845727,C
186,2729.603694418768,A
186,3315.2753511322894,B
186,2028.1029883845727,C
187,3083.526311599387,A
187,3404.3717218152888,B
187,2009.6029883845727,C
188,3063.526311599387,A
188,3380.2050551486223,B
188,2179.2356578803497,C
189,3527.067665289527,A
189,3469.479563560362,B
189,2147.534345483077,C
190,2772.631777730486,A
190,3437.5979418377733,B
190,2126.534345483077,C
191,2747.631777730486,A
191,3540.1957504791876,B
191,2108.034345483077,C
192,2727.6317777304866,A
192,3518.112417145854,B
192,2089.534345483077,C
193,2707.6317777304866,A
193,3578.0166860985337,B
193,2207.6811201614883,C
194,2991.232661124269,A
194,3644.503355705979,B
194,2189.1811201614883,C
195,2968.732661124269,A
195,3622.4200223726457,B
195,2155.1383089260717,C
196,2946.232661124269,A
196,3712.8880117890017,B
196,2134.1383089260717,C
197,2912.926178542179,A
197,3680.52529886071,B
197,2102.6737923054993,C
198,2892.926178542179,A
198,3658.4419655273764,B
198,2081.6737923054993,C
199,2982.7349723438447,A
199,3721.129441087643,B
199,2063.1737923054993,C
200,3103.5002544659737,A
200,3840.0692216499797,B
200,2292.939494619398,C
201,3081.0002544659737,A
201,3398.664669120258,B
201,2276.939494619398,C
202,3036.310033954618,A
202,3376.878954834544,B
202,2383.6441798377905,C
203,3013.810033954618,A
203,3345.5670407459234,B
203,2362.6441798377905,C
204,3117.5526501916734,A
204,3444.876075454434,B
204,2344.1441798377905,C
205,3097.5526501916734,A
205,3421.3046468830057,B
205,2325.6441798377905,C
206,3380.6592652803874,A
206,3397.733218311577,B
206,2470.793697929114,C
207,3360.6592652803874,A
207,3375.9475040258626,B
207,2440.261571052784,C
208,3303.116120327252,A
208,3429.1223021570995,B
208,2545.315038147865,C
209,3280.616120327252,A
209,2968.633849516089,B
209,2524.315038147865,C
210,3258.1161203272513,A
210,3053.8385301451867,B
210,2505.815038147865,C
211,3377.765874197038,A
211,3032.2760301451867,B
211,2487.315038147865,C
212,3357.765874197038,A
212,3012.2760301451867,B
212,2654.834130602764,C
213,3535.8580298503266,A
213,2992.2760301451867,B
213,2193.6117755023038,C
214,3515.8580298503266,A
214,3079.5530474404122,B
214,2174.8617755023038,C
215,3479.868335893294,A
215,3057.9905474404122,B
215,2156.1117755023038,C
216,3457.368335893294,A
216,3029.3364194642922,B
216,2137.3617755023038,C
217,3420.4428471465617,A
217,3007.7739194642922,B
217,2118.6117755023038,C
218,3378.050384969943,A
218,2962.743742984695,B
218,2086.961340456426,C
219,3353.050384969943,A
219,3004.77062290356,B
219,2066.1280071230926,C
220,3525.812265087381,A
220,2968.3846824852963,B
220,2045.2946737897594,C
221,3505.812265087381,A
221,3070.317867493294,B
221,2026.5446737897594,C
222,3664.6999700278757,A
222,3048.755367493294,B
222,1983.4534871617343,C
223,3769.7157290951372,A
223,3255.6971562548606,B
223,2060.2439681691853,C
224,3720.7537359196167,A
224,3224.2137788504597,B
224,2037.3273015025186,C
225,3695.7537359196167,A
225,3201.0887788504597,B
225,2018.5773015025186,C
226,3673.2537359196167,A
226,3267.941822310774,B
226,2114.999729561248,C
227,3618.8860255999957,A
227,3240.029559872202,B
227,2242.3188714001417,C
228,3761.0698600324276,A
228,3420.5056117735903,B
228,2223.5688714001417,C
229,3192.4489048353175,A
229,3386.4848308458586,B
229,2192.128254076102,C
230,2688.2078301963334,A
230,3366.4848308458586,B
230,2173.378254076102,C
231,2741.260729693388,A
231,3346.4848308458586,B
231,2244.4089461585204,C
232,2715.903586836245,A
232,3482.694683103129,B
232,2227.742279491854,C
233,2680.422392197734,A
233,3445.116017603924,B
233,2211.0756128251874,C
234,2726.5934009091206,A
234,3415.0676105057496,B
234,2348.417668071537,C
235,2819.3984759251766,A
235,3391.9426105057496,B
235,2331.7510014048703,C
236,2906.706479266115,A
236,3361.0106036459665,B
236,2315.084334738204,C
237,2873.001950391636,A
237,3407.1220362825043,B
237,2298.417668071537,C
238,2968.8496907007234,A
238,3463.93206684623,B
238,2270.182209381328,C
239,2922.8328073177795,A
239,3057.6618371966492,B
239,2238.850612657218,C
240,2897.4756644606364,A
240,3222.5482288938792,B
240,2205.4995538809453,C
241,2864.9566797435505,A
241,3190.701234588516,B
241,2186.7495538809453,C
242,2946.6259112022585,A
242,3165.1456790329603,B
242,2167.9995538809453,C
243,3277.828643861863,A
243,3140.979012366294,B
243,2381.441414241779,C
244,3240.222161205106,A
244,3226.50151398848,B
244,2348.2156230952637,C
245,3347.539779301044,A
245,3301.2783155729485,B
245,2456.9209212486967,C
246,3442.205431654231,A
246,3413.360343754513,B
246,2438.1709212486967,C
247,2980.2919559246457,A
247,3371.817159871132,B
247,2421.50425458203,C
248,3056.195646369222,A
248,3340.7178575852586,B
248,2404.837587915363,C
249,3110.2020386545773,A
249,3315.162302029703,B
249,2496.938748499129,C
250,3192.93383824734,A
250,3290.9956353630364,B
250,2480.272081832462,C
251,3165.9209446751424,A
251,3266.82896869637,B
251,2452.707508412444,C
252,3243.529397387771,A
252,3340.297134306881,B
252,2433.957508412444,C
253,3344.3256989183583,A
253,3316.1304676402146,B
253,2417.290841745777,C
254,3310.464892278797,A
254,3291.963800973548,B
254,2391.032208446426,C
255,3385.05007152441,A
255,3261.5635912374546,B
255,2456.403330976708,C
256,3424.007706004395,A
256,3236.0080356818994,B
256,2437.653330976708,C
257,3482.826071325132,A
257,3202.4608038608694,B
257,2560.458738687808,C
258,3581.073488257248,A
258,3176.9052483053138,B
258,2543.7920720211414,C
259,3561.073488257248,A
259,3145.799664118815,B
259,2527.125405354475,C
260,3534.7199748578187,A
260,3318.122530681793,B
260,2634.0910061677487,C
261,3610.227869239363,A
261,3464.6060879976644,B
261,2617.424339501082,C
262,3578.4973036964875,A
262,3508.7585972759434,B
262,2600.757672834415,C
263,3556.9348036964875,A
263,3485.980819498166,B
263,2570.864903257726,C
264,3536.9348036964875,A
264,3463.2030417203882,B
264,2552.114903257726,C
265,3605.2898287724734,A
265,3530.1908118401057,B
265,2535.4482365910594,C
266,3254.7648210761813,A
266,3145.2402832937496,B
266,2518.7815699243924,C
267,2906.788338968563,A
267,3212.715989279148,B
267,2630.5375727308224,C
268,2873.966734864413,A
268,3190.215989279148,B
268,2613.870906064156,C
269,2851.466734864413,A
269,3168.965989279148,B
269,2597.2042393974893,C
270,2879.9354385967026,A
270,3198.688629524234,B
270,2580.5375727308224,C
271,2911.9634186621065,A
271,3246.849149218151,B
271,2563.870906064156,C
272,2890.7134186621065,A
272,3214.8659430888065,B
272,2547.2042393974893,C
273,2910.6175047534743,A
273,3346.442717380275,B
273,2530.5375727308224,C
274,2985.7401453577854,A
274,3318.4594757365003,B
274,2502.2775927167427,C
275,3038.778185320958,A
275,3533.205818749631,B
275,2483.5275927167427,C
276,2998.232920459672,A
276,3509.455818749631,B
276,2464.7775927167427,C
277,3162.870934832862,A
277,3486.955818749631,B
277,2448.110926050076,C
278,3136.3130007717295,A
278,3541.8124823166645,B
278,2421.8660949016753,C
279,3253.7220667051065,A
279,3504.80807710163,B
279,2509.5364841274463,C
280,3295.9153715847,A
280,3543.1554516716387,B
280,2492.86981746078,C
281,3273.4153715847006,A
281,3506.7893304241998,B
281,2476.2031507941133,C
282,3241.1209332711437,A
282,3576.2272520935708,B
282,2595.611121084863,C
283,3329.0977719201815,A
283,3708.7388521472267,B
283,2578.9444544181965,C
284,3307.8477719201815,A
284,3687.4888521472267,B
284,2562.2777877515296,C
285,3426.78217281412,A
285,3660.1188155170835,B
285,2524.66902942068,C
286,3464.773659663343,A
286,3772.622611258047,B
286,2491.847408621367,C
287,3428.348830683567,A
287,3741.0391748291668,B
287,2460.884109434332,C
288,3459.2208302178856,A
288,3699.901459728165,B
288,2444.2174427676655,C
289,3434.2208302178856,A
289,3676.151459728165,B
289,2651.1008902249528,C
290,3506.72649235918,A
290,3723.1525851515253,B
290,2943.6755714573133,C
291,3561.145539352852,A
291,3787.512163817534,B
291,2495.1125933346925,C
292,3759.280195145298,A
292,3503.6409078207816,B
292,2476.184021906121,C
293,3738.030195145298,A
293,3545.053005695033,B
293,2457.25545047755,C
294,3716.780195145298,A
294,3525.053005695033,B
294,2438.3268790489783,C
295,3689.8306755007166,A
295,3616.27693244174,B
295,2419.3983076204067,C
296,3668.5806755007166,A
296,3596.27693244174,B
296,2400.4697361918356,C
297,3718.314653158489,A
297,3576.27693244174,B
297,2381.541164763264,C
298,3697.064653158489,A
298,3556.27693244174,B
298,2362.6125933346925,C
299,3677.064653158489,A
299,3529.680764632982,B
299,2345.4697361918356,C
300,3738.766061048521,A
300,3508.5444009966186,B
300,2425.3116641147712,C
301,3786.662893243081,A
301,3487.408037360255,B
301,2406.3830926861997,C
302,3764.162893243081,A
302,3467.408037360255,B
302,2387.454521257628,C
303,3742.912893243081,A
303,3440.4598972997383,B
303,2370.3116641147712,C
304,3713.3782225759446,A
304,3478.588365366575,B
304,2353.168806971914,C
305,3754.8012343804075,A
305,3458.588365366575,B
305,2410.954668736468,C
306,3719.1613765620714,A
306,3427.0941096190945,B
306,2392.026097307897,C
307,3694.1613765620714,A
307,3481.430089565624,B
307,2366.1068759915943,C
308,3741.2067556282223,A
308,3454.102864652047,B
308,2336.218352911947,C
309,3379.9606869347467,A
309,3425.1304745348143,B
309,2456.0979658172737,C
310,3556.717949253209,A
310,3474.9881387092987,B
310,2438.955108674417,C
311,3619.002864806462,A
311,3222.371365600191,B
311,2520.9249913535064,C
312,3599.002864806462,A
312,3330.6101053749467,B
312,2624.107891572312,C
313,3623.4666228574392,A
313,3102.1259013302115,B
313,2605.1793201437404,C
314,3292.2588591511835,A
314,3077.4040675089627,B
314,2588.0364630008835,C
315,3272.2588591511835,A
315,3056.442529047424,B
315,2570.893605858026,C
316,3246.6764497508157,A
316,3103.2544249265984,B
316,2641.1753393318927,C
317,3339.411332741832,A
317,3077.4518797293754,B
317,2608.715456480323,C
318,3310.037982824087,A
318,3100.0195416817196,B
318,2581.391520689594,C
319,3339.054634947743,A
319,3069.6725935125214,B
319,2564.2486635467367,C
320,3295.665200887128,A
320,3092.8141197489917,B
320,2679.236469117375,C
321,3381.213520647745,A
321,3066.641565221393,B
321,2908.4637253963674,C
322,3179.778783321516,A
322,3190.6391512306955,B
322,2511.451153254253,C
323,3202.6354054195544,A
323,3233.2632197294392,B
323,2493.951153254253,C
324,3080.833959827663,A
324,3274.0299174121023,B
324,2465.826706034388,C
325,3147.7125774200354,A
325,3013.3239121309844,B
325,2701.321198529955,C
326,3125.926863134321,A
326,3073.1316690222443,B
326,2673.0080656477994,C
327,3166.5456901986204,A
327,2887.204372231424,B
327,2632.5148244937927,C
328,3185.944320376471,A
328,2904.2580512157915,B
328,2696.1199302922314,C
329,3227.4043560301507,A
329,2796.011265590255,B
329,2675.4949302922314,C
330,2991.410732294807,A
330,2771.9948953422545,B
330,2736.030267926698,C
331,3008.4018580712213,A
331,2751.9948953422545,B
331,2716.967767926698,C
332,2985.9018580712213,A
332,2727.3134878681426,B
332,2809.1347895887993,C
333,2954.7681482746575,A
333,2732.730852636174,B
333,2783.535192301134,C
334,2932.2681482746575,A
334,2711.168352636174,B
334,2764.472692301134,C
335,3006.472794405074,A
335,2684.2941214864095,B
335,2745.410192301134,C
336,2797.786994754757,A
336,2705.9901640481676,B
336,2821.1702850719116,C
337,2853.0380359955843,A
337,2744.8561454944984,B
337,2802.1077850719116,C
338,2698.509791666962,A
338,2770.2659055187823,B
338,2783.0452850719116,C
339,2678.509791666962,A
339,2744.9787882292185,B
339,2763.9827850719116,C
340,2690.252395329775,A
340,2773.1877557432995,B
340,2744.9202850719116,C
341,2665.57204646272,A
341,2751.6252557432995,B
341,2725.8577850719116,C
342,2644.101458227426,A
342,2776.2202428377827,B
342,2706.7952850719116,C
343,2624.101458227426,A
343,2790.787076270976,B
343,2687.7327850719116,C
344,2657.396196536813,A
344,2803.7412353065242,B
344,2668.6702850719116,C
345,2719.2700519888253,A
345,2885.414766864407,B
345,2649.6077850719116,C
346,2697.799463753531,A
346,2862.289766864407,B
346,2630.5452850719116,C
347,2677.799463753531,A
347,2840.727266864407,B
347,2611.4827850719116,C
348,2657.799463753531,A
348,2820.727266864407,B
348,2592.4202850719116,C
349,2714.577187912518,A
349,2894.3642044898065,B
349,2574.9202850719116,C
350,2694.577187912518,A
350,2983.7468370314655,B
350,2624.7704840141523,C
351,2674.577187912518,A
351,2784.0712768630483,B
351,2605.7079840141523,C
352,2654.577187912518,A
352,2761.059415983185,B
352,2562.7403647613055,C
353,2634.577187912518,A
353,2735.6926115393717,B
353,2542.1153647613055,C
354,2614.577187912518,A
354,2754.351107615405,B
354,2521.4903647613055,C
355,2594.577187912518,A
355,2730.1289841976095,B
355,2572.2330543690587,C
356,2569.556113321741,A
356,2708.6583959623154,B
356,2553.1705543690587,C
357,2548.8208192040943,A
357,2719.6540720968787,B
357,2604.384929762848,C
358,2519.0465373554193,A
358,2692.7163106349444,B
358,2696.7079517266625,C
359,2497.575949120125,A
359,2707.1219979061057,B
359,2667.0495125214497,C
360,2473.4795017418987,A
360,2685.6514096708115,B
360,2738.520188259551,C
361,2494.137314606896,A
361,2660.0489156912627,B
361,2719.457688259551,C
362,2508.1721376354335,A
362,2741.598996837953,B
362,2692.971616651207,C
363,2523.7105629877988,A
363,2720.128408602659,B
363,2750.364602740431,C
364,2363.5044205995882,A
364,2751.3941725878162,B
364,2732.864602740431,C
365,2426.063877927789,A
365,2730.6588784701694,B
365,2778.362964140122,C
