time_step,equality,tax_rate
1,0.8676817218846649,0.15
2,0.866827522526634,0.15
3,0.8659622226984192,0.15
4,0.8650856046060551,0.15
5,0.8641974447205071,0.15
6,0.8632975135876462,0.15
7,0.8623855756306184,0.15
8,0.8614613889442507,0.15
9,0.860524705081117,0.15
10,0.8595752688288656,0.15
11,0.8798208952816317,0.15
12,0.8789915206200413,0.15
13,0.8781506191233427,0.15
14,0.8772979488061419,0.15
15,0.8842761981120133,0.15
16,0.8836431689149679,0.15
17,0.8828023448476369,0.15
18,0.8819492803102541,0.15
19,0.8327461751513551,0.15
20,0.8315810033339898,0.15
21,0.8558395608180537,0.15
22,0.8548210783092111,0.15
23,0.8537881024031155,0.15
24,0.8491356096808554,0.15
25,0.8477194703765236,0.15
26,0.8462813086413297,0.15
27,0.8451480815867115,0.15
28,0.8439980219515698,0.15
29,0.8400872394411002,0.15
30,0.830376621448487,0.15
31,0.8542501204059124,0.15
32,0.8526556387381119,0.15
33,0.8575293030482355,0.15
34,0.8566507873218516,0.15
35,0.8557580989286424,0.15
36,0.8642392493413462,0.15
37,0.8598486404208852,0.15
38,0.8592113793096224,0.15
39,0.8151011941192374,0.15
40,0.8137738284523282,0.15
41,0.8368806162795643,0.15
42,0.8357799796237919,0.15
43,0.8274999242663374,0.15
44,0.8263737610730278,0.15
45,0.8252327969859397,0.15
46,0.8202586399068639,0.15
47,0.8186545765957548,0.15
48,0.817432260439823,0.15
49,0.8161933549988419,0.15
50,0.8337356302886916,0.15
51,0.8624853614415389,0.15
52,0.8615745996974119,0.15
53,0.8606516935401993,0.15
54,0.8346680752120088,0.15
55,0.8335883483165756,0.15
56,0.8298583495959642,0.15
57,0.8285166596792036,0.15
58,0.8271558608741898,0.15
59,0.8259895896464212,0.15
60,0.8248074725953863,0.15
61,0.8585600176649035,0.15
62,0.8576190492826815,0.15
63,0.8566654769472868,0.15
64,0.855699045712728,0.15
65,0.8547194937104576,0.15
66,0.8537265519128066,0.15
67,0.8527199438866485,0.15
68,0.8570857093906952,0.15
69,0.8486766347359396,0.15
70,0.8471769745329332,0.15
71,0.8687535452337741,0.15
72,0.8368804886138007,0.15
73,0.8353170485681547,0.15
74,0.8336350386103171,0.15
75,0.8319275205785778,0.15
76,0.8301939097856286,0.15
77,0.8284336035372429,0.15
78,0.8266459804336866,0.15
79,0.8248303996383517,0.15
80,0.8229862001118053,0.15
81,0.8478757004000779,0.15
82,0.8461865041548571,0.15
83,0.8444700365477131,0.15
84,0.8427256317771252,0.15
85,0.8409526021906281,0.15
86,0.8397148612401215,0.15
87,0.8567538689043666,0.15
88,0.8557006158482026,0.15
89,0.8546317594507797,0.15
90,0.8540942995959617,0.15
91,0.8748427084938326,0.15
92,0.8738883927151454,0.15
93,0.8729194119318541,0.15
94,0.8342928523378934,0.15
95,0.8330851952923276,0.15
96,0.8318598064527697,0.15
97,0.8306162924022531,0.15
98,0.8293542479987241,0.15
99,0.8280732559349566,0.15
100,0.8267728862784945,0.15
101,0.8516347915919747,0.15
102,0.8504953941593659,0.15
103,0.849338360872,0.15
104,0.848163279078615,0.15
105,0.845062106675614,0.15
106,0.8480170456597771,0.15
107,0.8472992312010449,0.15
108,0.846038317495301,0.15
109,0.8180558403764536,0.15
110,0.7529054132359617,0.15
111,0.8508935291229051,0.15
112,0.8497556793659697,0.15
113,0.8485136023481,0.15
114,0.847319244449924,0.15
115,0.8461059036330084,0.15
116,0.8241865328235183,0.15
117,0.8178137696142735,0.15
118,0.8158624820036904,0.15
119,0.813878651233791,0.15
120,0.8151989084314367,0.15
121,0.8414956808977201,0.15
122,0.8536286434749615,0.15
123,0.8555159854168031,0.15
124,0.8583786523591055,0.15
125,0.8289612034916201,0.15
126,0.82770399702908,0.15
127,0.8318123358053795,0.15
128,0.7765324491838446,0.15
129,0.7750675858809257,0.15
130,0.7786685759636582,0.15
131,0.8109568254070876,0.15
132,0.8097058246991888,0.15
133,0.8084360010565255,0.15
134,0.7773323444067953,0.15
